speaker_id,speaker_number,speaker_sex,language,language_variety,filename,segment_start,segment_end,duration,timepoint,textgrid_label,segment_type,vowel_quality,phonation,vowel_nasality,tone_contour,number_of_tone_targets,tone_category,language_specific_tone,consonant_aspiration,consonant_nasality,strF0,sF0,pF0,shrF0,sF1,sB1,sF2,sB2,sF3,sB3,sF4,sB4,pF1,pF2,pF3,pF4,H1u,H1c,H2u,H2c,H4u,H4c,A1u,A1c,A2u,A2c,A3u,A3c,H1H2u,H1H2c,H2H4u,H2H4c,H1A1u,H1A1c,H1A2u,H1A2c,H1A3u,H1A3c,Energy,HNR05,HNR15,HNR25,HNR35,CPP,SHR,tone_misc,CQ,CQ_H,CQ_HT,CQ_PM,min_Vel,min_Vel_Time,peak_Vel,peak_Vel_Time,SQ2_SQ1,SQ4_SQ3,ratio,LPhon,SQ,token_id
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-02_Audio,8134.142,8348.54,214.398000000001,5,ah,Vowel,a,Modal,Oral,,,,,Aspirated,,203.353,202.693,205.713,203.936,590.585,695.98,2180.286,259.848,3260.19,337.788,144.418,393.879,1275.925,2049.411,3824.678,4235.733,13.609,12.336,9.645,3.119,10.254,8.848,8.208,-17.945,6.222,-11.607,-6.474,-4.845,3.964,9.218,-0.609,-5.73,5.401,30.285,7.387,23.944,20.083,17.181,1.845,34.592,33.679,35.937,37.231,27.783,0.788,,0.377,0.414,0.466,0.25,-213.707,8241.532,533.605,8240.297,0.394,1.502,0.264,Gujarati-Modal,0.262316910785619,-6598385311105909079
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-03_Audio,717.633,906.498,188.865,5,a=,Vowel,a,Breathy,Oral,,,,,Unaspirated,,203.944,204.146,207.151,204.792,998.469,281.067,1576.768,256.207,2733.58,258.714,4364.706,450.178,1170.251,2059.147,2599.722,4492.883,12.674,12.139,11.944,9.683,15.633,2.998,17.771,-12.967,14.609,-11.348,0.261,-6.611,0.729,2.456,-3.689,6.685,-5.098,25.142,-1.935,23.487,12.412,18.75,2.827,48.228,42.198,41.346,40.77,30.158,0.0,,0.535,0.561,0.639,0.385,-141.78,812.439,626.972,810.55,0.318,2.216,0.144,Gujarati-Breathy,0.143501805054152,-6998567741388555952
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-03_Audio,2735.954,2942.843,206.889,5,a=,Vowel,a,Breathy,Oral,,,,,Unaspirated,,197.494,197.387,197.995,197.424,719.175,608.965,1631.362,358.332,2664.901,250.758,3724.015,433.07,928.949,1226.73,2640.562,4378.119,19.194,18.311,17.459,13.428,18.572,5.67,15.644,-10.305,15.047,-6.839,-1.404,-3.202,1.736,4.883,-1.114,7.758,3.55,28.624,4.148,25.149,20.598,21.513,6.271,47.997,42.514,41.476,40.416,29.154,0.789,,0.49,0.517,0.578,0.255,-225.495,2838.528,621.143,2838.125,0.346,2.162,0.16,Gujarati-Breathy,0.160037002775208,7034513696455513527
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-03_Audio,4825.592,5040.846,215.254,5,a=,Vowel,a,Breathy,Oral,,,,,Unaspirated,,205.237,205.485,208.045,205.27,990.841,399.946,1569.421,560.057,2726.79,377.403,3871.589,481.966,1153.583,2551.258,4279.897,4580.208,21.112,20.561,15.676,13.34,15.66,2.232,15.129,-13.676,3.809,-16.433,-3.883,-10.41,5.435,7.221,0.016,11.108,5.983,34.269,17.303,36.994,24.994,30.971,4.039,46.257,41.849,40.286,38.608,27.496,0.0,,0.33,0.357,0.475,0.183,-277.588,4932.686,468.555,4931.794,0.364,1.561,0.233,Gujarati-Breathy,0.233183856502242,6924066729391233232
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-03_Audio,6987.667,7189.353,201.686,5,a=,Vowel,a,Breathy,Oral,,,,,Unaspirated,,209.297,209.178,211.007,208.168,966.062,265.473,1617.666,365.559,2980.972,425.848,3421.715,412.187,1098.092,2179.689,4234.118,4509.477,22.497,21.918,16.106,13.637,15.468,0.428,19.003,-13.268,2.7,-20.703,-8.036,-10.666,6.391,8.281,0.638,13.209,3.494,35.225,19.797,42.621,30.533,32.584,4.981,43.078,39.479,39.443,38.392,24.505,0.0,,0.285,0.311,0.369,0.184,-291.215,7088.004,449.063,7087.126,0.508,1.2,0.428,Gujarati-Breathy,0.423333333333333,-7296815732322615430
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-03_Audio,9125.104,9315.188,190.084000000001,5,a=,Vowel,a,Breathy,Oral,,,,,Unaspirated,,206.91,206.84,210.062,205.846,653.023,377.666,1776.726,291.124,3034.823,313.443,483.919,524.703,1163.013,2029.8,3858.34,4433.432,24.299,23.225,17.733,12.609,17.263,11.116,19.614,-14.04,10.566,-4.453,-0.597,2.296,6.566,10.616,0.469,1.493,4.685,37.273,13.733,27.678,24.896,20.93,7.697,37.456,34.589,34.828,35.292,27.61,0.045,,0.26,0.296,0.345,0.19,-355.638,9219.32,549.168,9218.405,0.39,0.896,0.542,Gujarati-Breathy,0.435267857142857,4097825087369546947
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-04_Audio,1982.213,2132.6,150.387,5,a,Vowel,a,Modal,Oral,,,,,Unaspirated,,191.819,191.474,190.118,190.677,930.929,246.117,1588.743,279.128,2608.476,297.815,4131.357,422.84,1063.938,1948.052,2951.77,4393.75,13.698,13.187,13.87,11.713,17.058,5.102,20.246,-9.773,15.202,-9.712,1.018,-6.885,-0.173,1.474,-3.188,6.611,-6.548,22.983,-1.504,22.899,12.679,20.073,4.162,44.953,39.158,38.831,39.396,29.95,0.46,,0.502,0.531,0.565,0.435,-127.228,2058.366,396.687,2056.094,0.565,1.952,0.29,Gujarati-Modal,0.289446721311475,-2870235271684056345
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-04_Audio,3679.921,3833.587,153.666,5,a,Vowel,a,Modal,Oral,,,,,Unaspirated,,194.769,194.104,195.437,194.99,897.129,190.614,1684.949,269.369,2681.734,241.495,4266.941,547.643,955.768,2024.259,2889.024,4493.799,14.588,14.05,14.098,11.813,18.782,5.271,20.034,-9.024,10.23,-12.708,0.905,-6.854,0.49,2.238,-4.684,6.542,-5.447,23.091,4.357,26.759,13.682,20.904,4.045,52.007,47.918,48.306,48.858,32.297,0.215,,0.53,0.554,0.567,0.5,-147.416,3758.42,422.213,3755.842,0.631,1.89,0.333,Gujarati-Modal,0.333862433862434,2981480907753976386
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-04_Audio,5455.253,5612.396,157.143,5,a,Vowel,a,Modal,Oral,,,,,Unaspirated,,197.839,197.325,197.649,196.994,903.713,203.396,1580.152,352.902,2533.647,285.787,4190.766,505.991,1009.206,2089.059,3699.745,4669.218,15.607,15.031,15.918,13.463,21.782,6.866,22.93,-6.472,16.212,-7.885,3.185,-5.002,-0.311,1.568,-5.864,6.597,-7.324,21.522,-0.606,22.916,12.422,20.033,7.358,39.914,34.586,36.088,38.985,32.107,0.929,,0.53,0.56,0.574,0.499,-159.28,5535.211,430.199,5532.217,0.607,1.829,0.332,Gujarati-Modal,0.331875341716785,-950804004396487666
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-04_Audio,7194.451,7343.076,148.625,5,a,Vowel,a,Modal,Oral,,,,,Unaspirated,,204.815,203.8,201.334,202.872,881.907,203.039,1469.035,257.743,2446.813,280.776,4050.887,568.691,1022.425,1880.628,3246.217,4486.292,15.918,15.266,16.415,13.611,22.754,3.517,22.753,-6.381,17.728,-6.417,1.99,-5.476,-0.497,1.655,-6.339,10.094,-6.835,21.667,-1.811,21.684,13.928,20.742,7.776,38.44,31.968,32.474,35.01,30.031,0.87,,0.546,0.572,0.604,0.464,-154.816,7269.957,444.504,7267.23,0.54,1.885,0.288,Gujarati-Modal,0.286472148541114,-574759061284253459
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-04_Audio,9048.897,9201.085,152.187999999998,5,a,Vowel,a,Modal,Oral,,,,,Unaspirated,,199.406,198.92,198.235,198.562,930.301,193.94,1622.5,186.416,2722.17,235.289,4278.275,302.869,1016.806,1791.852,3138.596,4368.479,19.154,18.604,18.362,16.027,23.717,10.069,25.98,-3.7,20.348,-3.974,5.775,-0.992,0.792,2.578,-5.355,5.958,-6.826,22.328,-1.194,22.578,13.379,19.596,13.66,45.678,42.037,44.532,46.474,32.049,0.0,,0.484,0.502,0.512,0.37,-164.909,9126.12,476.545,9124.259,0.834,1.794,0.464,Gujarati-Modal,0.464882943143813,-3332304450222475139
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-05_Audio,6691.609,7026.862,335.253,5,a=,Vowel,a,Breathy,Oral,,,,,Unaspirated,,211.698,211.956,209.645,211.746,1020.713,142.81,1554.778,356.965,2780.035,286.198,4228.427,267.87,1064.392,2215.856,4288.36,4874.874,18.398,17.881,9.871,7.69,7.418,-4.62,9.41,-21.895,-1.814,-28.436,-11.827,-18.197,8.527,10.191,2.453,12.31,8.988,39.822,20.212,46.317,30.225,36.078,2.791,35.909,35.27,38.087,39.181,22.02,0.0,,0.323,0.35,0.364,0.191,-276.554,6867.364,457.284,6866.95,0.937,1.106,0.863,Gujarati-Breathy,0.847197106690778,-8660622764128660580
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-06_Audio,710.044,906.037,195.993,5,a,Vowel,a,Modal,Oral,,,,,Unaspirated,,195.436,195.653,194.283,194.268,1054.295,179.106,1595.286,148.664,2914.499,217.26,4551.479,217.955,1204.405,1668.817,3229.058,4698.178,5.182,4.747,6.181,4.363,9.52,0.418,16.051,-16.474,12.033,-16.467,-1.773,-6.333,-0.999,0.383,-3.339,3.946,-10.869,21.295,-6.851,21.213,6.955,11.08,1.762,48.276,42.043,44.997,45.885,31.081,0.661,,0.548,0.569,0.611,0.453,-160.958,808.92,524.196,806.6,0.511,2.143,0.238,Gujarati-Modal,0.23845076994867,-1955804289208993391
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-06_Audio,2904.797,3089.529,184.732,5,a,Vowel,a,Modal,Oral,,,,,Unaspirated,,189.536,189.223,186.864,188.144,969.29,178.309,1599.758,190.186,2922.76,291.086,4345.026,267.46,1123.298,1784.516,3273.326,4436.655,4.786,4.331,5.483,3.576,8.691,-1.253,15.169,-15.499,9.684,-15.959,-4.698,-8.541,-0.697,0.755,-3.208,4.829,-10.383,19.87,-4.898,20.291,9.484,12.873,1.27,54.305,50.728,52.243,51.01,31.726,0.093,,0.589,0.61,0.64,0.46,-137.458,2997.695,533.616,2995.709,0.496,2.312,0.214,Gujarati-Modal,0.214532871972318,6116388869290670642
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-06_Audio,5336.213,5509.283,173.070000000001,5,a,Vowel,a,Modal,Oral,,,,,Unaspirated,,192.721,192.755,192.347,193.629,979.122,264.126,1576.44,226.919,2951.017,322.617,4435.83,773.307,1136.347,1629.288,3239.059,4794.509,2.675,2.198,3.6,1.593,8.737,-1.895,12.276,-18.491,8.582,-17.354,-6.623,-9.915,-0.925,0.604,-5.137,3.488,-9.601,20.734,-5.907,19.552,9.298,12.112,0.88,51.359,44.832,45.743,45.046,31.474,0.838,,0.571,0.594,0.624,0.505,-145.797,5424.476,462.128,5421.293,0.498,2.385,0.208,Gujarati-Modal,0.208805031446541,-5041060680370381145
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-06_Audio,7728.138,7900.056,171.918,5,a,Vowel,a,Modal,Oral,,,,,Unaspirated,,185.145,185.351,184.991,184.127,1043.112,221.961,1648.705,217.366,2921.078,249.018,4132.677,571.847,1159.47,2113.558,4037.672,4230.493,3.333,2.943,4.786,3.164,8.125,0.179,13.419,-18.306,6.951,-19.903,-4.169,-10.192,-1.453,-0.221,-3.34,2.985,-10.086,21.293,-3.618,22.847,7.502,13.135,0.886,48.922,43.659,44.468,44.442,30.826,0.713,,0.561,0.583,0.605,0.495,-162.166,7815.409,468.42,7812.734,0.632,2.316,0.274,Gujarati-Modal,0.272884283246978,7261809674161899693
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-07_Audio,519.934,790.457,270.523,5,aH,Vowel,a,Modal,Oral,,,,,Aspirated,,215.258,215.279,217.095,216.495,1062.589,112.854,1590.732,225.976,2928.061,217.517,4341.74,284.051,1147.699,2588.001,4272.052,4765.541,14.725,14.194,10.723,8.483,15.004,2.763,20.566,-11.077,11.159,-16.044,-0.542,-5.678,4.002,5.711,-4.281,5.72,-5.841,25.334,3.565,30.238,15.267,19.872,4.522,49.171,42.451,43.934,43.22,30.28,0.0,,0.439,0.474,0.492,0.399,-306.25,656.58,578.236,654.723,0.403,1.37,0.293,Gujarati-Modal,0.294160583941606,4661210346929251013
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-07_Audio,2493.263,2749.727,256.464,5,aH,Vowel,a,Modal,Oral,,,,,Aspirated,,198.545,198.584,200.44,198.984,997.118,221.453,1594.084,222.508,2921.557,217.332,4335.317,213.37,1152.006,1619.709,2968.678,4381.617,20.82,20.318,18.061,15.943,22.074,10.573,23.453,-7.223,17.669,-8.075,6.557,2.924,2.759,4.375,-4.013,5.37,-2.633,27.586,3.151,28.393,14.262,17.394,12.675,42.995,38.389,40.384,40.537,33.563,0.326,,0.412,0.442,0.493,0.332,-229.654,2622.026,597.692,2620.351,0.386,1.714,0.227,Gujarati-Modal,0.225204200700117,-4474795364725096325
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-07_Audio,4452.669,4709.85,257.181,5,aH,Vowel,a,Modal,Oral,,,,,Aspirated,,199.813,199.608,199.72,198.813,1021.48,230.6,1615.261,193.057,2964.715,245.005,4456.393,365.417,1103.659,1569.037,3183.002,4558.986,19.055,18.584,16.197,14.222,19.931,9.6,20.935,-10.384,16.303,-10.269,5.898,1.845,2.858,4.363,-3.734,4.622,-1.881,29.023,2.751,28.853,13.157,16.74,8.806,54.026,48.344,47.482,45.157,32.077,0.56,,0.379,0.409,0.462,0.307,-222.723,4581.072,560.008,4580.06,0.303,1.508,0.2,Gujarati-Modal,0.200928381962865,7178095385013397381
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-07_Audio,6456.216,6705.662,249.446,5,aH,Vowel,a,Modal,Oral,,,,,Aspirated,,199.667,199.609,199.073,198.995,990.325,160.614,1612.246,143.885,2800.419,312.378,4361.839,220.641,1085.002,1738.787,3369.158,4406.344,21.286,20.786,20.211,18.101,23.581,12.069,27.838,-2.552,21.75,-3.422,6.629,0.985,1.075,2.685,-3.37,6.032,-6.551,23.372,-0.463,24.208,14.657,19.801,22.004,34.507,29.627,32.122,33.316,29.306,0.0,,0.515,0.541,0.584,0.417,-193.089,6582.269,638.218,6580.177,0.517,2.002,0.258,Gujarati-Modal,0.258241758241758,1027910927274663949
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-07_Audio,8415.847,8673.984,258.137000000001,5,aH,Vowel,a,Modal,Oral,,,,,Aspirated,,201.795,202.007,202.43,202.041,990.914,208.55,1576.397,203.744,2815.099,249.123,4280.375,388.561,1065.336,1755.406,3048.197,4369.297,21.891,21.366,19.132,16.912,24.308,12.06,25.083,-5.773,20.675,-5.56,7.492,2.881,2.76,4.454,-5.177,4.851,-3.192,27.185,1.216,26.926,14.399,18.485,20.057,52.513,45.71,46.274,45.687,33.021,0.384,,0.415,0.444,0.492,0.331,-257.104,8545.027,652.487,8543.39,0.273,1.48,0.185,Gujarati-Modal,0.184459459459459,-1611799830252943081
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-08_Audio,921.355,1144.293,222.938,5,a=,Vowel,a,Breathy,Oral,,,,,Unaspirated,,215.045,214.969,216.324,215.796,1014.651,209.042,1485.107,220.21,3019.771,186.311,4359.109,234.467,1120.949,1358.665,3174.133,4452.316,13.771,13.185,13.892,11.406,19.702,5.474,22.017,-9.778,16.583,-11.45,5.108,4.157,-0.121,1.779,-5.809,5.933,-8.246,23.065,-2.812,24.636,8.663,9.028,7.495,45.946,39.249,41.818,41.96,32.163,0.0,,0.572,0.597,0.621,0.523,-247.649,1033.965,667.491,1031.076,0.693,2.009,0.344,Gujarati-Breathy,0.344947735191638,2554897347963713448
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-08_Audio,2840.744,3084.628,243.884,5,a=,Vowel,a,Breathy,Oral,,,,,Unaspirated,,206.137,206.294,204.09,204.817,989.209,185.591,1507.726,221.771,2992.101,257.984,4305.159,216.618,1158.083,1747.476,3316.746,4398.632,16.094,15.546,14.726,12.406,19.596,6.587,23.232,-7.806,18.285,-8.488,4.955,4.104,1.368,3.14,-4.87,5.819,-7.138,23.425,-2.191,24.033,11.138,11.442,8.239,44.067,37.984,40.194,40.246,32.026,0.036,,0.502,0.529,0.577,0.373,-176.755,2963.572,555.859,2961.769,0.394,1.86,0.211,Gujarati-Breathy,0.211827956989247,-4481149520705244591
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-08_Audio,4864.986,5107.479,242.493,5,a=,Vowel,a,Breathy,Oral,,,,,Unaspirated,,209.306,209.626,209.08,206.386,997.67,238.972,1491.625,259.477,3031.826,336.99,4292.377,289.817,1170.87,1558.555,3358.038,4382.245,16.089,15.525,13.528,11.136,19.329,5.782,20.863,-10.44,15.758,-11.479,2.608,1.988,2.561,4.388,-5.801,5.354,-4.774,26.05,0.331,27.004,13.48,13.537,6.27,50.786,45.454,48.002,47.665,32.627,0.481,,0.487,0.517,0.599,0.283,-177.507,4986.012,534.456,4984.66,0.337,2.059,0.164,Gujarati-Breathy,0.163671685284118,8160745510987983058
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-08_Audio,7040.033,7268.098,228.065,5,a=,Vowel,a,Breathy,Oral,,,,,Unaspirated,,197.872,198.103,196.943,196.723,1022.993,290.27,1541.756,338.551,3046.961,413.239,4321.751,220.813,1147.99,1567.362,3380.803,4396.662,13.628,13.15,10.618,8.611,15.586,5.152,16.732,-15.186,13.306,-14.569,-1.106,-2.523,3.01,4.539,-4.968,3.459,-3.104,28.421,0.322,27.719,14.734,15.672,2.767,54.87,50.691,52.696,51.833,33.709,0.879,,0.379,0.406,0.471,0.292,-232.165,7154.296,619.965,7152.822,0.282,1.729,0.163,Gujarati-Breathy,0.1631000578369,7600415575141718427
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-08_Audio,9088.774,9318.23,229.456,5,a=,Vowel,a,Breathy,Oral,,,,,Unaspirated,,200.701,200.989,200.228,200.979,1028.197,310.707,1440.545,276.794,3025.806,226.818,4157.189,293.68,1201.274,3061.573,4215.005,4152.543,10.827,10.315,9.375,7.223,13.938,2.645,16.056,-16.939,13.362,-16.492,-2.701,-3.194,1.452,3.092,-4.564,4.578,-5.229,27.39,-2.535,26.807,13.528,13.509,2.777,54.311,47.103,48.972,47.896,32.217,0.851,,0.512,0.54,0.631,0.33,-189.651,9203.997,624.512,9202.353,0.295,2.304,0.129,Gujarati-Breathy,0.128038194444444,-757662223409314576
Gujarati_F2,2,F,Gujarati,,2008-11-21-1330-09_Audio,490.709,694.351,203.642,5,a,Vowel,a,Modal,Oral,,,,,Unaspirated,,195.972,196.633,196.535,196.08,1013.022,318.784,1511.179,198.716,2670.752,221.27,4567.564,496.608,1230.725,1413.071,2788.419,4940.084,14.238,13.723,14.816,12.647,16.604,4.874,21.376,-9.97,19.623,-7.596,2.735,-3.702,-0.579,1.076,-1.788,7.773,-7.139,23.736,-5.386,21.32,11.503,17.425,5.35,51.366,47.159,49.755,51.723,32.131,0.162,,0.591,0.618,0.637,0.57,-193.696,594.167,544.267,591.26,0.603,2.002,0.301,Gujarati-Modal,0.301198801198801,5175642045828590419
