speaker_id,speaker_number,speaker_sex,language,language_variety,filename,segment_start,segment_end,duration,timepoint,textgrid_label,segment_type,vowel_quality,phonation,vowel_nasality,tone_contour,number_of_tone_targets,tone_category,language_specific_tone,consonant_aspiration,consonant_nasality,strF0,sF0,pF0,shrF0,sF1,sB1,sF2,sB2,sF3,sB3,sF4,sB4,pF1,pF2,pF3,pF4,H1u,H1c,H2u,H2c,H4u,H4c,A1u,A1c,A2u,A2c,A3u,A3c,H1H2u,H1H2c,H2H4u,H2H4c,H1A1u,H1A1c,H1A2u,H1A2c,H1A3u,H1A3c,Energy,HNR05,HNR15,HNR25,HNR35,CPP,SHR,tone_misc,CQ,CQ_H,CQ_HT,CQ_PM,min_Vel,min_Vel_Time,peak_Vel,peak_Vel_Time,SQ2_SQ1,SQ4_SQ3,ratio,LPhon,SQ,token_id
Luchun_M5,5,M,Luchun,,M5_sa31_01,269.444,558.855,289.411,5,a31,Vowel,a,Lax,Oral,31.0,2.0,Mid,31,Unaspirated,Oral,98.167,175.349,99.663,98.934,840.81,48.085,1317.481,94.861,2672.503,96.399,4036.552,322.722,996.285,2603.839,4043.749,4161.826,12.86,12.686,16.801,16.093,13.686,10.625,31.687,-0.076,24.691,-2.804,9.106,6.717,-3.941,-3.407,3.116,5.468,-18.826,12.79,-11.831,15.49,3.754,5.969,25.451,31.924,20.993,24.418,23.093,27.655,0.653,low,0.526,0.4,0.503,0.465,-162.154,415.727,654.011,411.013,1.31,4.306,0.305,Luchun-Lax,0.304226660473758,-8401929009763318986
Luchun_M5,5,M,Luchun,,M5_sa31_02,285.701,576.157,290.456,5,a31,Vowel,a,Lax,Oral,31.0,2.0,Mid,31,Unaspirated,Oral,92.847,92.537,94.51,103.39,817.39,51.196,1325.44,92.665,2767.18,288.713,4058.66,232.436,919.052,1657.742,3476.826,4108.756,11.491,11.33,15.433,14.776,11.289,8.458,30.322,-1.006,21.018,-5.733,0.627,0.156,-3.942,-3.446,4.145,6.317,-18.83,12.363,-9.526,17.063,10.865,11.174,14.749,22.802,13.671,18.837,20.933,27.304,0.371,low,0.536,0.395,0.59,0.218,-142.976,429.491,589.386,427.135,1.322,4.682,0.283,Luchun-Lax,0.282357966680906,5948910168731358352
Luchun_M5,5,M,Luchun,,M5_se_31_01,223.287,516.255,292.968,5,e_31,Vowel,e,Tense,Oral,31.0,2.0,Mid,31,Unaspirated,Oral,81.926,348.514,342.052,181.425,700.833,23.801,1845.564,319.686,2884.068,183.292,4058.232,249.262,732.115,2321.519,2981.77,4163.002,3.533,3.39,4.946,4.36,9.153,6.592,29.847,2.444,10.283,-5.812,5.522,0.178,-1.413,-0.97,-4.207,-2.232,-26.314,0.948,-6.749,9.201,-1.989,3.212,8.956,22.994,17.723,18.524,18.672,24.983,0.23,low,0.552,0.466,0.776,0.325,-53.069,369.186,302.732,365.188,1.042,5.526,0.19,Luchun-Tense,0.188563155989866,1970772822554441497
Luchun_M5,5,M,Luchun,,M5_se_31_02,191.484,494.426,302.942,5,e_31,Vowel,e,Tense,Oral,31.0,2.0,Mid,31,Unaspirated,Oral,79.249,79.364,81.273,103.093,608.342,66.278,1921.211,134.423,2834.19,453.032,4279.794,382.059,667.942,2038.639,3264.842,4323.338,2.698,2.525,4.911,4.203,9.101,5.924,21.91,-4.188,8.699,-4.505,-0.097,-3.954,-2.213,-1.678,-4.19,-1.721,-19.213,6.714,-6.001,7.03,2.795,6.48,2.149,19.873,18.393,18.821,19.949,26.646,0.318,low,0.565,0.475,0.755,0.397,-60.642,343.274,306.393,338.301,1.187,6.051,0.197,Luchun-Tense,0.196165922987936,-8207012439657348742
Luchun_M5,5,M,Luchun,,M5_se31_01,289.613,637.901,348.288,5,e31,Vowel,e,Lax,Oral,31.0,2.0,Mid,31,Unaspirated,Oral,95.013,94.619,96.876,95.628,641.753,42.925,1846.094,138.196,2714.509,306.764,4139.326,336.734,695.208,2172.665,3726.258,4401.765,14.655,14.428,18.068,17.13,16.272,11.886,29.189,2.936,13.009,-1.621,5.353,0.21,-3.413,-2.702,1.796,5.243,-14.534,11.493,1.646,16.049,9.302,14.218,11.048,17.127,16.569,17.05,18.509,25.433,0.29,low,0.598,0.434,0.564,0.56,-309.012,466.941,816.161,460.991,1.564,4.587,0.341,Luchun-Lax,0.340963592762154,6441426780167786998
Luchun_M5,5,M,Luchun,,M5_se31_02,296.232,656.847,360.615,5,e31,Vowel,e,Lax,Oral,31.0,2.0,Mid,31,Unaspirated,Oral,92.173,91.766,93.465,92.59,631.744,45.346,1842.997,131.476,2660.598,242.385,4220.029,294.125,680.597,2120.936,3437.189,4519.207,13.718,13.5,17.239,16.34,15.017,10.844,28.155,1.958,12.121,-2.308,4.5,-2.225,-3.521,-2.84,2.223,5.496,-14.437,11.543,1.597,15.808,9.219,15.725,8.496,24.882,23.459,21.139,21.364,25.19,0.046,low,0.583,0.429,0.535,0.562,-285.076,479.459,751.998,473.328,1.668,4.535,0.368,Luchun-Lax,0.367805953693495,8028255999283539874
Luchun_M5,5,M,Luchun,,M5_si_31_01,293.954,605.158,311.204,5,i_31,Vowel,i,Tense,Oral,31.0,2.0,Mid,31,Unaspirated,Oral,100.946,99.992,102.778,104.822,256.246,69.126,2519.098,199.375,2809.547,422.102,4182.738,404.759,2582.255,3163.109,4985.704,5443.961,5.203,3.691,16.263,8.096,3.706,7.746,10.914,-2.028,5.371,14.259,4.351,2.323,-11.06,-4.404,12.557,0.35,-5.711,5.719,-0.167,-10.567,0.852,1.369,0.516,22.825,37.179,37.375,34.029,24.816,0.588,low,0.662,0.537,0.529,0.593,-190.389,452.306,554.416,446.416,1.733,4.303,0.405,Luchun-Tense,0.402742272832907,4733245565964764451
Luchun_M5,5,M,Luchun,,M5_si_33_01,292.764,625.034,332.27,5,i_33,Vowel,i,Tense,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,131.169,131.106,131.504,265.181,260.495,11.398,2603.574,206.849,2904.66,240.626,4078.607,82.98,2688.085,3935.721,5003.609,4842.883,14.593,12.166,25.307,12.57,0.755,9.996,25.305,12.515,8.261,17.923,7.963,6.755,-10.714,-0.403,24.552,2.574,-10.712,-0.349,6.332,-5.756,6.63,5.412,3.44,34.742,46.909,46.984,43.716,29.945,0.242,mid,0.543,0.503,0.947,0.409,-279.57,458.259,358.028,455.135,1.633,4.149,0.394,Luchun-Tense,0.393588816582309,4209791606014856598
Luchun_M5,5,M,Luchun,,M5_si_33_02,305.762,613.39,307.628,5,i_33,Vowel,i,Tense,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,125.435,125.577,125.751,205.347,263.79,32.564,2544.809,289.688,2820.773,233.087,4078.494,51.791,1615.043,2932.862,4086.625,4978.549,11.91,9.761,23.392,10.774,3.933,11.905,23.388,10.272,7.439,16.388,7.443,4.846,-11.481,-1.013,19.459,-1.13,-11.478,-0.511,4.471,-6.627,4.467,4.915,2.211,27.249,38.162,37.496,34.405,26.212,0.392,mid,0.63,0.516,0.421,0.575,-252.805,461.702,724.107,457.113,1.147,1.225,0.252,Luchun-Tense,0.936326530612245,-1142290910236691519
Luchun_M5,5,M,Luchun,,M5_si31_01,265.341,674.978,409.637,5,i31,Vowel,i,Lax,Oral,31.0,2.0,Mid,31,Unaspirated,Oral,103.911,103.644,105.813,104.91,287.983,49.409,2277.058,121.694,2587.777,228.692,3740.656,377.269,1908.198,3028.315,3688.228,5179.836,10.18,8.947,19.746,13.407,9.882,10.719,19.35,4.116,7.743,12.08,6.988,2.627,-9.566,-4.459,9.863,2.687,-9.17,4.832,2.437,-3.132,3.191,6.32,1.653,26.083,39.887,36.872,34.35,26.903,0.278,low,0.631,0.513,0.643,0.585,-320.194,472.731,737.489,467.045,1.53,4.396,0.349,Luchun-Lax,0.348043676069154,4835247059609244199
Luchun_M5,5,M,Luchun,,M5_si31_02,331.852,724.696,392.844,5,i31,Vowel,i,Lax,Oral,31.0,2.0,Mid,31,Unaspirated,Oral,101.287,101.072,102.848,102.276,291.201,43.486,2279.468,227.96,2503.908,240.482,3677.787,566.651,707.343,2721.817,3697.101,4714.063,9.669,8.521,18.676,12.887,9.89,9.648,20.446,5.029,5.059,9.374,4.964,-2.66,-9.006,-4.366,8.785,3.239,-10.777,3.491,4.611,-0.853,4.705,11.181,1.485,26.682,40.813,37.88,35.975,26.16,0.0,low,0.61,0.476,0.626,0.582,-335.893,531.042,798.407,525.25,1.398,4.054,0.345,Luchun-Lax,0.344844597927972,520273784863534553
Luchun_M5,5,M,Luchun,,M5_si33_01,325.779,676.993,351.214,5,i33,Vowel,i,Lax,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,119.509,119.464,119.649,120.055,296.817,69.001,2116.914,537.347,2646.293,298.83,3955.553,301.99,579.286,2718.573,3812.711,5202.164,13.556,12.014,22.149,13.545,9.259,13.0,13.885,-1.421,-1.755,1.593,0.437,1.272,-8.593,-1.531,12.889,0.545,-0.329,13.435,15.311,10.42,13.119,10.741,2.039,40.961,51.538,49.032,45.583,31.181,0.718,mid,0.685,0.496,0.8,0.353,-262.514,500.441,443.292,497.486,1.541,4.133,0.373,Luchun-Lax,0.37285264940721,8426215215266020832
Luchun_M5,5,M,Luchun,,M5_si33_02,320.669,636.066,315.397,5,i33,Vowel,i,Lax,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,115.833,115.677,115.987,116.422,287.868,66.408,2182.287,375.742,2610.698,253.88,3967.578,143.251,1064.181,2492.025,3925.556,,11.918,10.402,21.308,12.931,9.135,12.747,11.938,-3.011,2.857,6.437,3.274,2.792,-9.39,-2.53,12.173,0.185,-0.02,13.412,9.061,3.964,8.644,7.609,1.687,43.126,54.315,51.093,47.949,31.875,0.681,mid,0.724,0.538,0.821,0.316,-182.483,477.385,392.378,474.652,1.5,4.511,0.333,Luchun-Lax,0.332520505431168,3533015266055092046
Luchun_M5,5,M,Luchun,,M5_x005F_x1a31_01,213.238,557.437,344.199,5,a31,Vowel,a,Lax,Oral,31.0,2.0,Mid,31,Unaspirated,Oral,90.576,90.206,91.98,90.697,835.838,67.089,1329.004,129.617,2834.917,366.274,3989.155,171.23,938.804,1485.989,3619.01,4174.191,14.398,14.248,15.346,14.738,12.787,10.192,31.373,-0.383,22.55,-4.804,0.503,0.261,-0.948,-0.49,2.558,4.546,-16.975,14.663,-8.152,19.052,13.895,13.987,23.422,20.504,10.06,15.394,17.881,23.931,0.686,low,0.478,0.357,0.472,0.284,-191.683,385.123,877.233,381.969,1.269,4.234,0.3,Luchun-Lax,0.299716580066131,-531307595469674471
Luchun_M5,5,M,Luchun,,M5_x005F_x1a31_02,156.201,520.864,364.663,5,a31,Vowel,a,Lax,Oral,31.0,2.0,Mid,31,Unaspirated,Oral,91.814,85.125,93.309,92.313,816.996,49.047,1325.66,98.305,2404.068,369.258,3998.886,171.251,972.848,1989.37,3827.124,3969.979,13.636,13.478,16.367,15.723,13.483,10.714,32.462,1.13,24.018,-2.701,6.716,-0.207,-2.731,-2.245,2.884,5.008,-18.825,12.362,-10.381,16.179,6.921,13.685,24.594,20.127,10.582,14.716,17.922,26.679,0.16,low,0.544,0.442,0.617,0.545,-197.942,340.785,846.319,334.81,0.968,4.617,0.21,Luchun-Lax,0.209659952350011,-5795551007819634589
