speaker_id,speaker_number,speaker_sex,language,language_variety,filename,segment_start,segment_end,duration,timepoint,textgrid_label,segment_type,vowel_quality,phonation,vowel_nasality,tone_contour,number_of_tone_targets,tone_category,language_specific_tone,consonant_aspiration,consonant_nasality,strF0,sF0,pF0,shrF0,sF1,sB1,sF2,sB2,sF3,sB3,sF4,sB4,pF1,pF2,pF3,pF4,H1u,H1c,H2u,H2c,H4u,H4c,A1u,A1c,A2u,A2c,A3u,A3c,H1H2u,H1H2c,H2H4u,H2H4c,H1A1u,H1A1c,H1A2u,H1A2c,H1A3u,H1A3c,Energy,HNR05,HNR15,HNR25,HNR35,CPP,SHR,tone_misc,CQ,CQ_H,CQ_HT,CQ_PM,min_Vel,min_Vel_Time,peak_Vel,peak_Vel_Time,SQ2_SQ1,SQ4_SQ3,ratio,LPhon,SQ,token_id
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_aC37_1,10.0,309.761,299.761,5,aC37,Vowel,a,Creaky,Oral,51.0,2.0,Big,,Unaspirated,,162.63,162.58,162.911,162.364,828.612,211.515,1355.713,168.576,2304.812,272.102,3857.8,159.574,1088.499,1889.5,3836.73,3919.07,8.255,7.783,6.931,4.942,10.011,-0.649,13.534,-15.945,11.202,-13.411,-4.209,-12.583,1.324,2.841,-3.08,5.591,-5.279,23.742,-2.947,21.194,12.464,20.365,0.948,69.396,60.82,59.08,58.111,29.822,0.0,Lfall,0.499,0.451,0.515,0.463,-837.052,161.741,2122.364,158.882,1.023,1.969,0.523,Zapotec-Creaky,0.519553072625698,3915610922612867386
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_aC47,10.0,400.599,390.599,5,aC47,Vowel,a,Creaky,Oral,51.0,2.0,Big,,Unaspirated,,163.024,163.375,161.986,162.189,853.13,202.998,1283.156,209.454,2243.29,269.669,3736.182,122.424,1032.932,1665.193,1966.201,3770.647,9.174,8.713,9.254,7.322,12.521,2.542,17.554,-13.41,14.185,-12.963,-0.619,-9.575,-0.081,1.391,-3.267,4.78,-8.38,22.144,-5.011,21.676,9.792,18.287,2.41,61.215,52.748,54.268,55.781,30.844,0.023,Lfall,0.505,0.457,0.52,0.465,-954.141,206.803,2770.223,203.951,0.985,2.012,0.49,Zapotec-Creaky,0.489562624254473,1452516972410123733
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_aC47_1,10.0,348.647,338.647,5,aC47,Vowel,a,Creaky,Oral,51.0,2.0,Big,,Unaspirated,,149.408,149.506,149.211,148.827,854.346,171.8,1342.984,169.075,2197.237,305.899,3678.418,310.11,966.259,1545.421,3568.62,4642.825,7.099,6.715,9.687,8.087,5.105,-2.763,15.706,-14.779,10.459,-15.609,-6.833,-18.089,-2.588,-1.372,4.581,10.85,-8.606,21.507,-3.359,22.324,13.932,24.804,0.878,66.409,59.819,61.537,63.785,32.522,0.583,Lfall,0.492,0.43,0.507,0.458,-756.257,181.484,2486.524,178.418,1.137,2.433,0.466,Zapotec-Creaky,0.467324290998767,-4958837992108931564
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_aM1_1,10.0,121.179,111.179,5,aM1,Vowel,a,Modal,Oral,55.0,1.0,High,,Unaspirated,,167.289,167.566,170.808,168.915,699.906,100.888,1182.015,66.211,2160.853,91.771,3828.516,231.69,981.084,1118.933,2127.438,4486.136,-0.919,-1.632,2.136,-0.963,14.922,-10.172,14.921,-12.762,13.149,-9.561,-8.531,-12.942,-3.055,-0.669,-12.786,9.21,-15.84,11.143,-14.068,7.93,7.613,11.311,0.725,54.629,43.936,46.48,50.364,25.8,0.909,high,0.503,0.467,0.508,0.423,-489.709,66.281,958.936,63.742,1.417,2.007,0.706,Zapotec-Modal,0.706028898854011,-6165769335597205563
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_aM13,10.0,127.491,117.491,5,aM13,Vowel,a,Modal,Oral,55.0,1.0,High,,Unaspirated,,174.045,173.393,179.67,175.102,727.844,127.914,1353.556,113.801,2219.57,191.343,3738.07,496.189,1019.372,1468.111,2327.833,4266.066,1.087,0.39,4.553,1.515,16.71,-8.828,16.709,-10.313,12.359,-8.59,-2.216,-9.897,-3.466,-1.124,-12.157,10.343,-15.622,10.711,-11.272,8.98,3.303,10.287,1.247,44.222,34.941,35.331,38.957,26.293,0.698,high,0.613,0.516,0.663,0.43,-554.444,69.726,1535.205,67.235,0.525,2.456,0.214,Zapotec-Modal,0.213762214983713,3988701471190309795
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_aM13_1,10.0,136.382,126.382,5,aM13,Vowel,a,Modal,Oral,55.0,1.0,High,,Unaspirated,,145.92,146.067,150.628,147.695,769.17,119.688,1388.463,129.667,2174.247,195.558,3765.41,769.93,867.741,1509.751,2308.023,4923.136,-1.307,-1.761,0.979,-0.937,5.229,-5.226,12.805,-15.327,5.501,-16.738,-8.674,-19.264,-2.286,-0.824,-4.25,4.288,-14.112,13.573,-6.808,14.977,7.367,17.503,0.348,43.044,35.321,36.963,41.61,24.871,0.0,high,0.559,0.496,0.604,0.364,-353.795,74.525,1308.782,72.012,0.46,2.666,0.172,Zapotec-Modal,0.172543135783946,-3519460700220696096
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_aM2,10.0,296.286,286.286,5,aM2,Vowel,a,Modal,Oral,55.0,1.0,High,,Unaspirated,,152.832,152.057,155.915,153.071,890.686,208.972,1306.642,207.302,2295.719,491.017,3948.974,190.277,959.699,1404.647,3601.763,4515.823,-1.597,-2.001,2.685,1.003,-1.517,-9.807,8.999,-22.706,5.482,-22.603,-16.197,-25.169,-4.282,-3.003,4.202,10.81,-10.596,20.731,-7.079,20.602,14.601,23.168,0.203,53.32,44.688,46.529,49.105,25.369,0.543,high,0.522,0.456,0.579,0.146,-263.66,152.845,886.832,151.879,0.751,3.124,0.236,Zapotec-Modal,0.240396927016645,9062904754609954744
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_aM2_1,10.0,276.83,266.83,5,aM2,Vowel,a,Modal,Oral,55.0,1.0,High,,Unaspirated,,144.458,143.202,148.46,159.568,853.882,236.793,1296.485,226.268,2133.996,526.566,3877.223,226.633,925.271,1420.302,4050.731,4488.535,-2.727,-3.1,2.41,0.858,-4.936,-12.433,6.721,-24.698,1.099,-26.476,-18.26,-30.482,-5.136,-3.958,7.346,13.291,-9.447,21.613,-3.825,23.376,15.534,27.382,0.114,44.377,37.738,40.567,45.265,21.453,0.467,high,0.523,0.461,0.592,0.355,-241.024,144.505,837.719,142.011,0.822,2.929,0.22,Zapotec-Modal,0.280641857289177,5175674291046890768
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_aM6_1,10.0,143.415,133.415,5,aM6,Vowel,a,Modal,Oral,55.0,1.0,High,,Unaspirated,,176.264,177.093,174.18,175.371,731.768,115.571,1186.179,80.12,2143.89,120.305,3716.459,138.719,1024.041,1926.648,3808.984,4693.407,3.37,2.662,4.957,1.892,17.769,-5.543,17.768,-10.708,15.487,-8.551,-0.13,-5.49,-1.587,0.769,-12.812,7.436,-14.398,13.386,-12.118,11.212,3.5,8.152,1.978,55.692,46.386,47.285,48.918,28.786,0.61,high,0.508,0.498,0.593,0.451,-803.406,77.837,1418.311,75.288,0.621,2.018,0.308,Zapotec-Modal,0.307730426164519,5555221886125915977
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_eB17,10.0,285.627,275.627,5,eB17,Vowel,e,Breathy,Oral,31.0,2.0,Mid,,Unaspirated,,170.083,170.228,169.93,170.959,496.128,41.962,2037.359,70.625,2557.589,225.637,3851.051,227.664,439.768,2189.631,3859.397,4201.451,5.164,4.019,10.259,4.544,2.632,0.405,17.12,-5.166,10.401,4.321,2.662,-3.924,-5.095,-0.525,7.627,4.139,-11.955,9.186,-5.237,-0.302,2.502,7.943,0.963,58.477,62.668,59.602,58.492,32.904,0.0,Sfall,0.559,0.494,0.588,0.357,-619.514,148.57,1499.1,146.468,0.958,1.958,0.492,Zapotec-Breathy,0.489274770173647,-234461452801338131
