speaker_id,speaker_number,speaker_sex,language,language_variety,filename,segment_start,segment_end,duration,timepoint,textgrid_label,segment_type,vowel_quality,phonation,vowel_nasality,tone_contour,number_of_tone_targets,tone_category,language_specific_tone,consonant_aspiration,consonant_nasality,strF0,sF0,pF0,shrF0,sF1,sB1,sF2,sB2,sF3,sB3,sF4,sB4,pF1,pF2,pF3,pF4,H1u,H1c,H2u,H2c,H4u,H4c,A1u,A1c,A2u,A2c,A3u,A3c,H1H2u,H1H2c,H2H4u,H2H4c,H1A1u,H1A1c,H1A2u,H1A2c,H1A3u,H1A3c,Energy,HNR05,HNR15,HNR25,HNR35,CPP,SHR,tone_misc,CQ,CQ_H,CQ_HT,CQ_PM,min_Vel,min_Vel_Time,peak_Vel,peak_Vel_Time,SQ2_SQ1,SQ4_SQ3,ratio,LPhon,SQ,token_id
Yi_M3,3,M,Yi,Village 2,M3_tl_du_21_02,75.155,218.417,143.262,5,u21,Vowel,u,Tense,Oral,21.0,2.0,Low,21,Unaspirated,Oral,121.992,121.261,128.562,123.973,336.935,62.586,936.192,229.281,2689.439,204.849,3897.044,95.893,680.714,2773.299,3960.372,,21.135,19.758,27.584,20.541,14.511,12.892,29.645,10.579,13.443,2.474,-3.171,17.52,-6.448,-0.783,13.072,7.649,-8.51,9.189,7.692,17.284,24.306,2.238,13.411,1.733,8.787,19.256,23.245,21.543,0.0,low,0.624,0.53,0.65,0.614,-241.289,149.425,986.927,144.317,1.128,4.181,0.27,Yi-Tense,0.269791915809615,2522368942923172608
Yi_M3,3,M,Yi,Village 2,M3_tl_du21_01,106.669,311.917,205.248,5,u21,Vowel,u,Lax,Oral,21.0,2.0,Low,21,Unaspirated,Oral,113.089,112.556,117.877,114.562,298.6,77.791,913.257,164.271,2476.249,114.313,3620.614,139.36,692.36,2610.84,3796.054,5196.248,22.779,21.289,27.704,19.858,17.879,18.108,23.62,6.92,13.615,4.584,-2.747,17.549,-4.926,1.431,9.825,1.75,-0.842,14.375,9.164,16.705,25.525,3.74,9.732,2.476,12.471,21.79,25.258,21.966,0.122,low,0.556,0.468,0.546,0.516,-72.275,210.914,220.682,206.284,1.376,3.545,0.389,Yi-Lax,0.388152327221439,4725304108553146707
Yi_M3,3,M,Yi,Village 2,M3_tl_du21_02,109.556,298.452,188.896,5,u21,Vowel,u,Lax,Oral,21.0,2.0,Low,21,Unaspirated,Oral,113.737,113.072,116.824,114.796,354.553,100.301,1016.012,116.956,2433.752,84.121,3510.599,119.619,787.142,2628.97,3828.092,4828.161,24.381,23.265,29.024,23.619,25.338,20.998,30.612,11.23,17.757,6.922,2.0,17.322,-4.644,-0.354,3.686,2.622,-6.232,12.04,6.623,16.343,22.38,5.943,19.66,7.588,13.836,21.28,24.506,26.148,0.0,low,0.575,0.491,0.612,0.545,-233.629,206.114,1006.875,201.274,0.957,3.948,0.243,Yi-Lax,0.242401215805471,129935650089120494
Yi_M3,3,M,Yi,Village 2,M3_tl_dze_33_01,208.457,424.457,216.0,5,e33,Vowel,e,Tense,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,156.338,156.31,157.16,156.351,413.805,72.455,2308.858,96.868,3236.907,287.073,4136.042,173.149,385.804,2491.708,3966.464,4608.405,20.663,19.21,28.811,20.783,15.461,17.692,23.323,3.334,15.127,15.162,12.49,18.404,-8.148,-1.573,13.349,3.091,-2.66,15.877,5.536,4.048,8.173,0.806,16.153,43.43,50.852,48.997,45.434,32.827,0.078,mid,0.583,0.503,0.631,0.447,-138.773,317.494,507.452,314.637,0.51,2.619,0.196,Yi-Tense,0.194730813287514,-7906049761142535852
Yi_M3,3,M,Yi,Village 2,M3_tl_dze_33_02,209.505,417.118,207.613,5,e33,Vowel,e,Tense,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,154.693,154.299,154.933,156.351,414.755,68.111,2189.134,116.802,3004.798,293.525,3947.835,374.269,403.218,2505.845,4025.643,4926.954,19.61,18.2,27.786,20.116,14.13,15.86,24.072,3.96,11.923,10.813,8.95,12.464,-8.176,-1.915,13.656,4.256,-4.462,14.241,7.686,7.387,10.66,5.737,13.132,48.52,55.76,54.796,51.63,32.713,0.0,mid,0.599,0.504,0.644,0.48,-140.927,313.889,572.215,310.784,0.639,3.094,0.209,Yi-Tense,0.206528765352295,2322373424418566101
Yi_M3,3,M,Yi,Village 2,M3_tl_dze33_01,193.269,413.282,220.013,5,e33,Vowel,e,Lax,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,153.6,153.407,153.427,155.178,352.095,71.879,2138.521,91.35,3177.868,188.42,4434.851,841.013,384.122,2165.746,3235.729,5015.22,26.095,24.191,33.961,21.836,19.043,24.756,33.671,16.212,17.217,18.257,10.663,20.639,-7.866,2.355,14.918,-2.92,-7.576,7.98,8.878,5.934,15.432,3.552,33.385,43.822,51.425,51.136,47.956,31.34,0.712,mid,0.603,0.493,0.56,0.611,-289.396,305.862,1089.389,301.876,1.049,2.929,0.358,Yi-Lax,0.358142710822806,5131566527326015011
Yi_M3,3,M,Yi,Village 2,M3_tl_dze33_02,181.851,403.485,221.634,5,e33,Vowel,e,Lax,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,141.136,141.084,141.857,141.383,350.179,83.354,2099.884,60.218,3075.322,75.224,3970.52,333.143,2158.377,3214.401,4694.837,4965.83,27.231,25.648,34.63,25.583,21.525,25.082,27.25,9.41,23.324,23.599,19.94,28.648,-7.399,0.065,13.104,0.501,-0.019,16.239,3.906,2.049,7.291,-2.999,48.388,34.074,42.795,40.523,37.707,31.423,0.925,mid,0.62,0.506,0.584,0.595,-403.388,294.649,1380.385,290.431,1.07,3.262,0.328,Yi-Lax,0.328019619865113,-4984211041508405097
Yi_M3,3,M,Yi,Village 2,M3_tl_dzu_21_02,165.263,301.612,136.349,5,u21,Vowel,u,Tense,Oral,21.0,2.0,Low,21,Unaspirated,Oral,127.769,127.519,131.66,129.171,365.188,64.546,1055.654,156.907,2739.793,129.334,3680.378,151.912,704.332,2905.244,3785.211,,20.461,19.196,26.593,20.24,14.854,12.614,29.409,9.492,13.355,2.759,0.702,18.747,-6.132,-1.044,11.739,7.626,-8.948,9.711,7.106,16.437,19.759,0.448,11.942,9.205,15.639,24.807,27.057,25.963,0.0,low,0.516,0.421,0.602,0.545,-377.618,236.893,1451.208,232.608,0.567,3.039,0.186,Yi-Tense,0.186574531095755,3954116446839011967
Yi_M3,3,M,Yi,Village 2,M3_tl_dzu_33_01,203.164,401.156,197.992,5,u33,Vowel,u,Tense,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,156.271,156.138,156.839,156.351,306.926,34.618,868.725,107.654,2960.312,264.479,3680.959,143.148,769.773,2970.805,3675.06,5060.998,20.905,18.086,28.317,12.65,11.023,15.13,28.315,12.339,14.562,5.745,-2.904,26.47,-7.412,5.436,17.294,-2.479,-7.41,5.766,6.343,12.341,23.809,-8.384,8.716,32.884,36.126,40.172,40.632,26.949,0.676,mid,0.64,0.562,0.69,0.635,-93.922,304.082,293.713,300.016,0.779,2.75,0.284,Yi-Tense,0.283272727272727,-8312492520934774351
Yi_M3,3,M,Yi,Village 2,M3_tl_dzu_33_02,157.341,345.817,188.476,5,u33,Vowel,u,Tense,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,150.662,150.389,151.463,150.39,314.279,70.258,989.752,105.047,2895.998,593.11,3670.408,228.382,917.422,3384.978,3666.587,,20.617,18.153,27.844,12.05,10.901,15.582,27.842,11.568,15.849,7.702,-4.046,21.513,-7.227,6.103,16.943,-3.532,-7.225,6.596,4.768,10.451,24.662,-3.361,8.154,34.169,37.196,41.981,41.994,27.589,0.752,mid,0.66,0.585,0.692,0.645,-95.028,254.182,275.86,249.887,0.745,2.941,0.254,Yi-Tense,0.253315198911935,6767390171147124179
Yi_M3,3,M,Yi,Village 2,M3_tl_dzu21_01,140.277,321.519,181.242,5,u21,Vowel,u,Lax,Oral,21.0,2.0,Low,21,Unaspirated,Oral,116.644,116.03,120.185,117.721,322.506,88.386,1073.4,95.961,2562.114,131.445,3481.107,79.21,932.982,2788.055,3500.181,5217.089,24.096,22.776,28.44,21.688,20.661,19.874,29.027,11.183,17.903,9.226,2.866,19.984,-4.344,1.088,7.779,1.814,-4.931,11.596,6.192,13.549,21.23,2.792,13.641,5.473,10.966,18.991,20.693,23.738,0.0,low,0.553,0.482,0.607,0.517,-448.422,232.279,1786.089,227.8,0.81,3.875,0.212,Yi-Lax,0.209032258064516,7499130678430200285
Yi_M3,3,M,Yi,Village 2,M3_tl_dzu33_01,115.061,347.734,232.673,5,u33,Vowel,u,Lax,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,159.941,159.537,159.677,159.072,280.664,56.495,1065.925,109.997,2469.183,206.134,3577.699,281.373,1000.355,2624.52,3897.141,,28.141,24.702,30.024,20.837,12.835,21.357,29.235,15.393,17.69,12.593,4.09,24.27,-1.883,3.864,17.189,-0.52,-1.095,9.312,10.451,12.109,24.051,0.432,17.255,25.157,29.837,31.02,30.388,25.534,0.849,mid,0.512,0.495,0.584,0.445,-1091.194,232.807,2830.041,230.017,0.476,1.863,0.256,Yi-Lax,0.255501878690284,3902216301849678942
Yi_M3,3,M,Yi,Village 2,M3_tl_ge21_01,148.355,273.177,124.822,5,e21,Vowel,e,Lax,Oral,21.0,2.0,Low,21,Unaspirated,Oral,107.791,107.972,111.494,124.013,414.496,49.059,1397.33,132.746,2406.425,99.386,3591.85,279.14,551.408,2200.332,3772.034,,24.084,23.388,27.524,24.401,33.502,16.748,33.41,11.372,14.88,4.371,7.218,12.003,-3.44,-1.012,-5.978,7.653,-9.325,12.019,9.204,19.018,16.866,11.385,30.362,3.358,10.185,14.733,19.34,25.521,0.521,low,0.592,0.466,0.483,0.355,-217.442,211.396,865.81,208.092,1.49,4.095,0.364,Yi-Lax,0.363858363858364,4053358164835685284
Yi_M3,3,M,Yi,Village 2,M3_tl_ge21_02,130.062,283.22,153.158,5,e21,Vowel,e,Lax,Oral,21.0,2.0,Low,21,Unaspirated,Oral,111.073,110.601,114.275,111.959,387.289,79.399,1378.548,137.717,2335.395,81.141,4402.527,450.951,897.02,2235.397,4145.776,4320.062,25.148,24.265,26.935,22.804,27.914,20.009,30.058,9.712,13.529,4.753,5.726,10.815,-1.787,1.461,-0.979,2.795,-4.909,14.554,11.619,19.512,19.422,13.451,18.899,4.95,12.099,16.427,21.891,25.576,0.364,low,0.521,0.437,0.467,0.446,-266.999,208.67,949.255,204.605,1.24,3.319,0.375,Yi-Lax,0.373606507984333,7165841721828541911
Yi_M3,3,M,Yi,Village 2,M3_tl_gu_21_02,98.516,232.35,133.834,5,u21,Vowel,u,Tense,Oral,21.0,2.0,Low,21,Unaspirated,Oral,125.443,125.874,133.107,128.281,368.586,50.45,996.945,170.218,2570.048,119.608,4091.906,228.93,710.909,2574.568,4086.523,,19.223,17.931,26.166,19.698,17.119,14.185,30.075,9.822,15.625,3.704,-1.714,15.62,-6.943,-1.767,9.047,5.513,-10.852,8.118,3.598,14.227,20.937,2.311,13.638,4.545,11.2,20.535,25.563,22.107,0.0,low,0.614,0.551,0.685,0.631,-354.316,167.565,1474.404,162.485,0.735,3.946,0.186,Yi-Tense,0.186264571718196,-3241064846839331969
