speaker_id,speaker_number,speaker_sex,language,language_variety,filename,segment_start,segment_end,duration,timepoint,textgrid_label,segment_type,vowel_quality,phonation,vowel_nasality,tone_contour,number_of_tone_targets,tone_category,language_specific_tone,consonant_aspiration,consonant_nasality,strF0,sF0,pF0,shrF0,sF1,sB1,sF2,sB2,sF3,sB3,sF4,sB4,pF1,pF2,pF3,pF4,H1u,H1c,H2u,H2c,H4u,H4c,A1u,A1c,A2u,A2c,A3u,A3c,H1H2u,H1H2c,H2H4u,H2H4c,H1A1u,H1A1c,H1A2u,H1A2c,H1A3u,H1A3c,Energy,HNR05,HNR15,HNR25,HNR35,CPP,SHR,tone_misc,CQ,CQ_H,CQ_HT,CQ_PM,min_Vel,min_Vel_Time,peak_Vel,peak_Vel_Time,SQ2_SQ1,SQ4_SQ3,ratio,LPhon,SQ,token_id
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_32,1769.33,2145.627,376.297,5,fang55_02,Vowel,ang,Tense,Nasal,55.0,1.0,High,55,Unaspirated,Oral,217.751,217.847,,219.387,642.274,68.154,1202.761,218.623,2855.204,62.518,3662.583,226.57,,,,,20.976,19.613,19.982,13.386,23.754,15.505,34.708,9.404,28.109,8.599,11.567,21.886,0.994,6.228,-3.771,-2.119,-13.733,10.253,-7.134,11.015,9.409,-2.272,62.749,59.366,44.866,50.047,48.687,27.189,0.0,High,0.533,0.487,0.581,0.416,-252.987,1958.472,702.321,1956.563,1.04,1.788,0.582,Miao-Tense,0.58165548098434,-8363650685300976321
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_34,1424.394,1767.61,343.216,5,fang33_02,Vowel,ang,Breathy,Nasal,33.0,1.0,Mid,33,Unaspirated,Oral,158.951,159.16,,,704.542,150.686,1197.046,366.943,2800.546,334.688,3353.25,415.569,,,,,16.606,16.007,14.398,11.832,26.049,9.472,25.789,-2.083,17.324,-5.462,7.497,13.63,2.208,4.175,-11.651,2.36,-9.182,18.128,-0.718,21.469,9.109,2.377,11.355,24.555,14.821,21.052,21.007,22.81,0.811,Mid,0.526,0.422,0.472,0.346,-182.659,1597.16,582.404,1595.015,1.712,2.247,0.769,Miao-Breathy,0.761904761904762,6600923676635052549
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_35,836.574,1266.47,429.896,5,sai44_01,Vowel,ai,Modal,Oral,44.0,1.0,High,44,Unaspirated,Oral,179.131,178.992,,358.634,717.31,22.57,1454.108,161.025,2706.61,78.013,3763.501,453.989,,,,,16.272,15.575,12.342,9.288,32.058,5.615,32.056,5.596,16.82,-2.739,16.11,17.002,3.93,6.287,-19.715,3.673,-15.784,9.993,-0.547,18.314,0.162,-1.427,23.967,58.698,53.542,56.448,54.262,29.837,0.31,High,0.562,0.497,0.545,0.494,-246.874,1053.159,734.23,1050.398,1.348,2.181,0.618,Miao-Modal,0.618065107748739,7525468838637514827
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_35,2017.006,2406.524,389.518,5,sai44_02,Vowel,ai,Modal,Oral,44.0,1.0,High,44,Unaspirated,Oral,173.68,173.286,,172.953,684.004,22.021,1483.407,103.415,2619.869,44.072,3744.882,455.431,,,,,16.519,15.811,13.761,10.648,33.501,8.205,33.5,7.491,20.57,1.9,20.571,20.839,2.759,5.163,-19.74,2.442,-16.98,8.331,-4.051,13.911,-4.052,-5.028,34.49,52.089,46.46,48.982,46.583,30.265,0.466,High,0.556,0.486,0.539,0.495,-233.289,2213.619,717.692,2210.768,1.293,2.237,0.578,Miao-Modal,0.578006258381761,2456750898304508153
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_37,638.481,1048.458,409.977,5,se55_01,Vowel,e,Tense,Oral,55.0,1.0,High,55,Unaspirated,Oral,218.477,218.531,,219.583,651.249,13.006,1699.269,62.718,2763.347,289.502,3961.701,150.558,,,,,18.699,17.509,21.546,15.746,12.869,8.153,33.547,9.69,19.954,6.14,16.034,16.239,-2.847,1.763,8.677,7.594,-14.847,7.826,-1.255,11.37,2.665,1.27,45.708,53.704,47.861,45.373,42.062,27.396,0.0,High,0.559,0.521,0.611,0.48,-238.555,844.569,650.972,842.369,0.876,1.832,0.479,Miao-Tense,0.478165938864629,4190250180565758558
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_37,1703.985,2004.343,300.358,5,se55_02,Vowel,e,Tense,Oral,55.0,1.0,High,55,Unaspirated,Oral,209.152,209.198,,208.808,629.156,11.357,1684.627,49.269,2772.016,327.673,3952.111,224.038,,,,,17.498,16.338,19.916,14.282,17.807,12.994,32.474,8.779,19.866,6.451,10.55,11.542,-2.417,2.056,2.109,1.288,-14.975,7.566,-2.367,9.887,6.948,4.797,32.533,54.377,50.554,48.017,46.351,27.288,0.0,High,0.541,0.474,0.594,0.383,-231.083,1854.765,617.569,1852.931,0.895,2.033,0.44,Miao-Tense,0.44023610427939,-7853454680958883358
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_39,1650.243,1982.754,332.511,5,sei22_02,Vowel,ei,Modal,Oral,22.0,1.0,Low,22,Unaspirated,Oral,149.535,149.307,,,362.618,67.718,2080.132,37.945,2699.787,226.984,3781.378,292.752,,,,,17.34,15.675,20.682,10.89,7.476,11.491,16.167,-2.137,12.718,12.355,6.327,6.708,-3.342,4.786,13.206,-0.602,1.173,17.812,4.621,3.32,11.013,8.967,2.535,44.588,55.644,50.235,46.504,26.909,0.638,Mid,0.56,0.454,0.489,0.447,-204.577,1818.468,585.508,1815.466,2.234,2.504,0.892,Miao-Modal,0.892172523961661,-4682665206525158247
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_42,955.235,1378.632,423.397,5,su13_01,Vowel,u,Modal,Oral,13.0,2.0,Low,13,Unaspirated,Oral,169.868,169.196,,,501.939,59.463,1147.119,257.012,2551.387,47.377,3584.193,104.546,,,,,17.019,15.774,14.877,8.818,12.553,7.132,25.506,1.935,7.556,-7.903,3.577,13.649,2.142,6.957,2.324,1.685,-8.487,13.851,9.463,23.677,13.442,2.126,5.623,35.303,36.411,43.092,41.823,26.145,0.0,Low,0.561,0.476,0.515,0.477,-220.723,1168.756,635.84,1165.951,1.604,2.157,0.744,Miao-Modal,0.743625405656004,-6771026457416185225
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_42,1886.707,2233.892,347.185,5,su13_02,Vowel,u,Modal,Oral,13.0,2.0,Low,13,Unaspirated,Oral,162.198,161.646,,,477.091,58.958,1082.197,198.207,2575.482,31.142,3618.107,95.532,,,,,15.06,13.807,16.191,10.07,10.897,5.681,24.24,0.878,5.02,-10.091,-0.75,11.558,-1.13,3.736,5.294,4.389,-9.18,12.941,10.041,23.898,15.81,2.249,3.649,37.401,37.766,43.321,41.483,21.758,0.0,Low,0.554,0.484,0.539,0.533,-181.653,2062.803,610.89,2059.538,1.22,2.288,0.534,Miao-Modal,0.533216783216783,-5880936379442294801
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_44,1706.198,1973.732,267.534,5,se22_02,Vowel,e,Modal,Oral,22.0,1.0,Low,22,Unaspirated,Oral,167.564,168.249,,,506.192,51.442,2010.238,185.35,2727.566,503.875,3714.9,756.739,,,,,17.539,16.481,12.8,7.646,12.633,8.733,24.94,2.543,9.894,2.505,5.794,5.903,4.739,8.835,0.167,-1.087,-7.401,13.94,7.644,13.976,11.745,10.578,4.725,36.434,39.107,36.17,35.714,25.403,0.0,Mid,0.497,0.414,0.467,0.363,-206.287,1841.074,672.742,1838.929,1.723,2.16,0.798,Miao-Modal,0.797685185185185,5134355333776496871
